product_id,product_fullName,product_url,product_name,product_cost,review_title,review_content,review_rating,review_date,review_location,review_likes,review_dislikes
itm0ffcf9089ca76,intel-i3-12100f-4-3-ghz-upto-lga1700-socket-4-cores-8-threads-desktop-processor,https://www.flipkart.com/intel-i3-12100f-4-3-ghz-upto-lga1700-socket-4-cores-8-threads-desktop-processor/product-reviews/itm0ffcf9089ca76?page=3,Intel i3-12100F,"10,950",Did not meet expectations,"Not Working, Not Even Started", ,2 months ago, Vijayawada,0,1
itm0ffcf9089ca76,intel-i3-12100f-4-3-ghz-upto-lga1700-socket-4-cores-8-threads-desktop-processor,https://www.flipkart.com/intel-i3-12100f-4-3-ghz-upto-lga1700-socket-4-cores-8-threads-desktop-processor/product-reviews/itm0ffcf9089ca76?page=3,Intel i3-12100F,"10,950",Excellent,"Super sonic speed work, really am happy 😊",5,2 months ago, Koppal District,0,0
itm0ffcf9089ca76,intel-i3-12100f-4-3-ghz-upto-lga1700-socket-4-cores-8-threads-desktop-processor,https://www.flipkart.com/intel-i3-12100f-4-3-ghz-upto-lga1700-socket-4-cores-8-threads-desktop-processor/product-reviews/itm0ffcf9089ca76?page=3,Intel i3-12100F,"10,950",Worth every penny,Good processor better than 10th gen i9 and i bought for graphics design it is running very good on stock cooler,5,4 months ago, Kanpur,0,0
itm0ffcf9089ca76,intel-i3-12100f-4-3-ghz-upto-lga1700-socket-4-cores-8-threads-desktop-processor,https://www.flipkart.com/intel-i3-12100f-4-3-ghz-upto-lga1700-socket-4-cores-8-threads-desktop-processor/product-reviews/itm0ffcf9089ca76?page=3,Intel i3-12100F,"10,950",Awesome,if you are going to have a dedicated graphics card then this is good for you,5,5 months ago, Indore,0,0
itm0ffcf9089ca76,intel-i3-12100f-4-3-ghz-upto-lga1700-socket-4-cores-8-threads-desktop-processor,https://www.flipkart.com/intel-i3-12100f-4-3-ghz-upto-lga1700-socket-4-cores-8-threads-desktop-processor/product-reviews/itm0ffcf9089ca76?page=3,Intel i3-12100F,"10,950",Nice product,Good,4,5 months ago, Rohtas District,0,0
itm0ffcf9089ca76,intel-i3-12100f-4-3-ghz-upto-lga1700-socket-4-cores-8-threads-desktop-processor,https://www.flipkart.com/intel-i3-12100f-4-3-ghz-upto-lga1700-socket-4-cores-8-threads-desktop-processor/product-reviews/itm0ffcf9089ca76?page=3,Intel i3-12100F,"10,950",Worthless,Not working, ,5 months ago, Anthiyur,0,0
itm0ffcf9089ca76,intel-i3-12100f-4-3-ghz-upto-lga1700-socket-4-cores-8-threads-desktop-processor,https://www.flipkart.com/intel-i3-12100f-4-3-ghz-upto-lga1700-socket-4-cores-8-threads-desktop-processor/product-reviews/itm0ffcf9089ca76?page=3,Intel i3-12100F,"10,950",Terrific,Super good,5,9 months ago, Shillong,0,0
itm0ffcf9089ca76,intel-i3-12100f-4-3-ghz-upto-lga1700-socket-4-cores-8-threads-desktop-processor,https://www.flipkart.com/intel-i3-12100f-4-3-ghz-upto-lga1700-socket-4-cores-8-threads-desktop-processor/product-reviews/itm0ffcf9089ca76?page=4,Intel i3-12100F,"10,950",Great product,Budget processor,5,10 months ago, Vanasthalipuram,0,0
itm0ffcf9089ca76,intel-i3-12100f-4-3-ghz-upto-lga1700-socket-4-cores-8-threads-desktop-processor,https://www.flipkart.com/intel-i3-12100f-4-3-ghz-upto-lga1700-socket-4-cores-8-threads-desktop-processor/product-reviews/itm0ffcf9089ca76?page=4,Intel i3-12100F,"10,950",Brilliant,Very fast prosessr. More powerful than i5 12 gen ... Very nice,5,"May, 2023", Shimla,0,0
itm0ffcf9089ca76,intel-i3-12100f-4-3-ghz-upto-lga1700-socket-4-cores-8-threads-desktop-processor,https://www.flipkart.com/intel-i3-12100f-4-3-ghz-upto-lga1700-socket-4-cores-8-threads-desktop-processor/product-reviews/itm0ffcf9089ca76?page=4,Intel i3-12100F,"10,950",Decent product,Performance is good but gaming time processor release to much temperature,3,"Feb, 2023", Dakshin Rajyadharpur,0,0
itm0ffcf9089ca76,intel-i3-12100f-4-3-ghz-upto-lga1700-socket-4-cores-8-threads-desktop-processor,https://www.flipkart.com/intel-i3-12100f-4-3-ghz-upto-lga1700-socket-4-cores-8-threads-desktop-processor/product-reviews/itm0ffcf9089ca76?page=4,Intel i3-12100F,"10,950",Highly recommended,Excellent and working fine,5,"Feb, 2023", Erode,0,0
itm0ffcf9089ca76,intel-i3-12100f-4-3-ghz-upto-lga1700-socket-4-cores-8-threads-desktop-processor,https://www.flipkart.com/intel-i3-12100f-4-3-ghz-upto-lga1700-socket-4-cores-8-threads-desktop-processor/product-reviews/itm0ffcf9089ca76?page=4,Intel i3-12100F,"10,950",Value-for-money,Ok,4,"Feb, 2023", Hugli District,0,0
itm0ffcf9089ca76,intel-i3-12100f-4-3-ghz-upto-lga1700-socket-4-cores-8-threads-desktop-processor,https://www.flipkart.com/intel-i3-12100f-4-3-ghz-upto-lga1700-socket-4-cores-8-threads-desktop-processor/product-reviews/itm0ffcf9089ca76?page=4,Intel i3-12100F,"10,950",Perfect product!,Good ✨✨,5,"Feb, 2023", Haridwar,0,0
itm0ffcf9089ca76,intel-i3-12100f-4-3-ghz-upto-lga1700-socket-4-cores-8-threads-desktop-processor,https://www.flipkart.com/intel-i3-12100f-4-3-ghz-upto-lga1700-socket-4-cores-8-threads-desktop-processor/product-reviews/itm0ffcf9089ca76?page=4,Intel i3-12100F,"10,950",Excellent,Supb. Product,5,"Jan, 2023", Visakhapatnam,0,0
